constraint,layer,scheme,corpus,n_rollouts_used,n_rollouts,n_rollouts_dropped,n_defined,auroc_raw,auroc,sign,null_global_mean,null_global_p95,p_global,null_task_mean,null_task_p95,p_task,degenerate_flag
xl_final_hN,28,A,success_final,300,300,0,156000,0.469022,0.530978,-,0.513809,0.533758,0.070929,0.521825,0.541799,0.227772,False
xl_final_hN,28,B,success_final,300,300,0,46800,0.466462,0.533538,-,0.52268,0.554665,0.23976,0.537694,0.573878,0.542458,False
xl_final_hN,28,rollout_max,success_final,300,300,0,300,0.466545,0.533455,-,0.527708,0.57486,0.346653,0.535033,0.577271,0.47952,False
xl_final_hN,28,rollout_mean,success_final,300,300,0,300,0.458139,0.541861,-,0.528094,0.570167,0.234765,0.546476,0.592497,0.531469,False
xl_final_hN,29,A,success_final,300,300,0,156000,0.50404,0.50404,+,0.514079,0.534745,0.825175,0.511217,0.52919,0.763237,False
xl_final_hN,29,B,success_final,300,300,0,46800,0.500547,0.500547,+,0.523343,0.55798,0.99001,0.519092,0.546848,0.985015,False
xl_final_hN,29,rollout_max,success_final,300,300,0,300,0.485326,0.514674,-,0.528445,0.575126,0.654346,0.524955,0.558785,0.651349,False
xl_final_hN,29,rollout_mean,success_final,300,300,0,300,0.501369,0.501369,+,0.528865,0.5707,0.98002,0.523604,0.560361,0.961039,False
xl_final_hN,30,A,success_final,300,300,0,156000,0.528843,0.528843,+,0.514629,0.536265,0.115884,0.528309,0.549971,0.480519,False
xl_final_hN,30,B,success_final,300,300,0,46800,0.525872,0.525872,+,0.524101,0.558108,0.390609,0.533366,0.570652,0.605395,False
xl_final_hN,30,rollout_max,success_final,300,300,0,300,0.485518,0.514482,-,0.528713,0.570966,0.698302,0.534907,0.582891,0.755245,False
xl_final_hN,30,rollout_mean,success_final,300,300,0,300,0.532398,0.532398,+,0.529236,0.570731,0.386613,0.542848,0.588904,0.618382,False
xl_final_hN,31,A,success_final,300,300,0,156000,0.530847,0.530847,+,0.514549,0.535861,0.088911,0.525657,0.54604,0.350649,False
xl_final_hN,31,B,success_final,300,300,0,46800,0.538683,0.538683,+,0.523807,0.557663,0.192807,0.533025,0.569902,0.386613,False
xl_final_hN,31,rollout_max,success_final,300,300,0,300,0.492963,0.507037,-,0.52859,0.570344,0.859141,0.532697,0.576992,0.864136,False
xl_final_hN,31,rollout_mean,success_final,300,300,0,300,0.550747,0.550747,+,0.529082,0.572234,0.161838,0.544609,0.589944,0.398601,False
xl_spread,-1,A,success_final,300,300,0,156000,0.447678,0.552322,-,0.515515,0.537726,0.011988,0.542308,0.560719,0.18981,False
xl_spread,-1,B,success_final,300,300,0,46800,0.502351,0.502351,+,0.523553,0.556876,0.931069,0.536369,0.571879,0.977023,False
xl_spread,-1,rollout_max,success_final,300,300,0,300,0.455305,0.544695,-,0.52752,0.571065,0.197802,0.533838,0.575342,0.315684,False
xl_spread,-1,rollout_mean,success_final,300,300,0,300,0.49988,0.50012,-,0.527754,0.567667,1.0,0.546228,0.589462,1.0,False
act_rep,-1,A,success_final,300,300,0,155700,0.539728,0.539728,+,0.508123,0.519676,0.000999,0.507424,0.518394,0.000999,False
act_rep,-1,B,success_final,300,300,0,46800,0.520062,0.520062,+,0.513946,0.532999,0.252747,0.516582,0.538547,0.345654,False
act_rep,-1,rollout_max,success_final,300,300,0,300,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
act_rep,-1,rollout_mean,success_final,300,300,0,300,0.535857,0.535857,+,0.528038,0.566259,0.318681,0.5324,0.574795,0.392607,False
t,-1,A,success_final,300,300,0,156000,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t,-1,B,success_final,300,300,0,46800,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t,-1,rollout_max,success_final,300,300,0,300,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t,-1,rollout_mean,success_final,300,300,0,300,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t_norm,-1,A,success_final,300,300,0,156000,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t_norm,-1,B,success_final,300,300,0,46800,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t_norm,-1,rollout_max,success_final,300,300,0,300,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
t_norm,-1,rollout_mean,success_final,300,300,0,300,0.5,0.5,+,0.5,0.5,1.0,0.5,0.5,1.0,True
act_dir,-1,A,success_ever_strict,271,271,29,74901,0.523221,0.523221,+,0.503479,0.50879,0.000999,0.50655,0.512954,0.000999,False
act_dir,-1,B,success_ever_strict,197,197,103,14782,0.502079,0.502079,+,0.508845,0.522374,0.852148,0.511013,0.524728,0.892108,False
act_dir,-1,rollout_max,success_ever_strict,197,197,103,197,0.501254,0.501254,+,0.506325,0.512987,1.0,0.506278,0.513699,1.0,False
act_dir,-1,rollout_mean,success_ever_strict,197,197,103,197,0.520794,0.520794,+,0.533611,0.582014,0.625375,0.543336,0.601862,0.724276,False
act_mag,-1,A,success_ever_strict,272,272,28,141168,0.4441,0.5559,-,0.510204,0.525546,0.000999,0.510668,0.525537,0.000999,False
act_mag,-1,B,success_ever_strict,272,272,28,42432,0.46524,0.53476,-,0.515873,0.538666,0.078921,0.516762,0.540649,0.090909,False
act_mag,-1,rollout_max,success_ever_strict,272,272,28,272,0.367113,0.632887,-,0.528143,0.569177,0.000999,0.526018,0.563992,0.000999,False
act_mag,-1,rollout_mean,success_ever_strict,272,272,28,272,0.403135,0.596865,-,0.5281,0.568812,0.003996,0.527723,0.569556,0.005994,False
emb_temp,0,A,success_ever_strict,272,272,28,141168,0.431805,0.568195,-,0.510517,0.526524,0.000999,0.510616,0.525152,0.000999,False
emb_temp,0,B,success_ever_strict,272,272,28,42432,0.466678,0.533322,-,0.518816,0.544906,0.147852,0.522653,0.555307,0.234765,False
emb_temp,0,rollout_max,success_ever_strict,272,272,28,272,0.388473,0.611527,-,0.52795,0.569432,0.002997,0.526251,0.565892,0.000999,False
emb_temp,0,rollout_mean,success_ever_strict,272,272,28,272,0.441127,0.558873,-,0.52787,0.568506,0.082917,0.53167,0.577925,0.142857,False
emb_temp,1,A,success_ever_strict,272,272,28,141168,0.429192,0.570808,-,0.511209,0.528818,0.000999,0.511216,0.52638,0.000999,False
emb_temp,1,B,success_ever_strict,272,272,28,42432,0.464433,0.535567,-,0.520755,0.550788,0.16983,0.523233,0.555873,0.222777,False
emb_temp,1,rollout_max,success_ever_strict,272,272,28,272,0.377272,0.622728,-,0.527837,0.566149,0.000999,0.526412,0.563873,0.000999,False
emb_temp,1,rollout_mean,success_ever_strict,272,272,28,272,0.440423,0.559577,-,0.527853,0.567124,0.07992,0.530936,0.574568,0.132867,False
emb_temp,2,A,success_ever_strict,272,272,28,141168,0.43196,0.56804,-,0.511493,0.529593,0.000999,0.510985,0.525629,0.000999,False
emb_temp,2,B,success_ever_strict,272,272,28,42432,0.468157,0.531843,-,0.521141,0.551453,0.226773,0.524479,0.558065,0.305694,False
emb_temp,2,rollout_max,success_ever_strict,272,272,28,272,0.416165,0.583835,-,0.527632,0.568768,0.016983,0.532035,0.576914,0.033966,False
emb_temp,2,rollout_mean,success_ever_strict,272,272,28,272,0.447571,0.552429,-,0.527742,0.567873,0.124875,0.533239,0.579777,0.220779,False
emb_temp,3,A,success_ever_strict,272,272,28,141168,0.428673,0.571327,-,0.511515,0.52948,0.000999,0.511133,0.52592,0.000999,False
emb_temp,3,B,success_ever_strict,272,272,28,42432,0.456899,0.543101,-,0.520986,0.550749,0.103896,0.523156,0.556135,0.138861,False
emb_temp,3,rollout_max,success_ever_strict,272,272,28,272,0.414955,0.585045,-,0.527259,0.568622,0.012987,0.52973,0.572958,0.022977,False
emb_temp,3,rollout_mean,success_ever_strict,272,272,28,272,0.450104,0.549896,-,0.527731,0.568926,0.145854,0.533328,0.580748,0.248751,False
emb_temp,4,A,success_ever_strict,272,272,28,141168,0.42711,0.57289,-,0.51149,0.529828,0.000999,0.511239,0.526058,0.000999,False
emb_temp,4,B,success_ever_strict,272,272,28,42432,0.454223,0.545777,-,0.520923,0.550584,0.078921,0.523227,0.555747,0.114885,False
emb_temp,4,rollout_max,success_ever_strict,272,272,28,272,0.412647,0.587353,-,0.527462,0.567448,0.013986,0.527538,0.567973,0.006993,False
emb_temp,4,rollout_mean,success_ever_strict,272,272,28,272,0.446671,0.553329,-,0.527746,0.56809,0.112887,0.532502,0.579501,0.195804,False
emb_temp,5,A,success_ever_strict,272,272,28,141168,0.424498,0.575502,-,0.511582,0.530014,0.000999,0.51178,0.527723,0.000999,False
emb_temp,5,B,success_ever_strict,272,272,28,42432,0.45354,0.54646,-,0.521021,0.551171,0.072927,0.522997,0.555547,0.107892,False
emb_temp,5,rollout_max,success_ever_strict,272,272,28,272,0.416052,0.583948,-,0.527544,0.568,0.016983,0.525956,0.563981,0.005994,False
emb_temp,5,rollout_mean,success_ever_strict,272,272,28,272,0.443237,0.556763,-,0.527697,0.568078,0.088911,0.531299,0.576845,0.153846,False
emb_temp,6,A,success_ever_strict,272,272,28,141168,0.428139,0.571861,-,0.511627,0.529935,0.000999,0.511575,0.527362,0.000999,False
emb_temp,6,B,success_ever_strict,272,272,28,42432,0.462554,0.537446,-,0.52086,0.549475,0.148851,0.5231,0.55694,0.188811,False
emb_temp,6,rollout_max,success_ever_strict,272,272,28,272,0.416896,0.583104,-,0.527647,0.56735,0.017982,0.525611,0.562619,0.006993,False
emb_temp,6,rollout_mean,success_ever_strict,272,272,28,272,0.440986,0.559014,-,0.527735,0.568219,0.080919,0.530825,0.575564,0.133866,False
emb_temp,7,A,success_ever_strict,272,272,28,141168,0.42772,0.57228,-,0.51164,0.529687,0.000999,0.511945,0.528809,0.000999,False
emb_temp,7,B,success_ever_strict,272,272,28,42432,0.464993,0.535007,-,0.520905,0.550012,0.183816,0.522758,0.555178,0.217782,False
emb_temp,7,rollout_max,success_ever_strict,272,272,28,272,0.414645,0.585355,-,0.527511,0.566837,0.012987,0.525078,0.560657,0.005994,False
emb_temp,7,rollout_mean,success_ever_strict,272,272,28,272,0.436202,0.563798,-,0.527692,0.567195,0.068931,0.529722,0.572919,0.08991,False
emb_temp,8,A,success_ever_strict,272,272,28,141168,0.426482,0.573518,-,0.511782,0.53018,0.000999,0.512363,0.529401,0.000999,False
emb_temp,8,B,success_ever_strict,272,272,28,42432,0.462063,0.537937,-,0.520932,0.551369,0.147852,0.522369,0.554324,0.181818,False
emb_temp,8,rollout_max,success_ever_strict,272,272,28,272,0.410227,0.589773,-,0.527617,0.566221,0.005994,0.52504,0.560829,0.002997,False
emb_temp,8,rollout_mean,success_ever_strict,272,272,28,272,0.433444,0.566556,-,0.527713,0.567729,0.052947,0.529098,0.571183,0.070929,False
emb_temp,9,A,success_ever_strict,272,272,28,141168,0.427136,0.572864,-,0.51187,0.530069,0.000999,0.512632,0.529901,0.000999,False
emb_temp,9,B,success_ever_strict,272,272,28,42432,0.458714,0.541286,-,0.520845,0.551097,0.110889,0.521923,0.553794,0.130869,False
emb_temp,9,rollout_max,success_ever_strict,272,272,28,272,0.410762,0.589238,-,0.527709,0.568419,0.005994,0.524803,0.560348,0.002997,False
emb_temp,9,rollout_mean,success_ever_strict,272,272,28,272,0.430574,0.569426,-,0.527795,0.569542,0.052947,0.528065,0.569446,0.051948,False
emb_temp,10,A,success_ever_strict,272,272,28,141168,0.429282,0.570718,-,0.511863,0.53043,0.000999,0.512384,0.529735,0.000999,False
emb_temp,10,B,success_ever_strict,272,272,28,42432,0.460553,0.539447,-,0.520891,0.550583,0.136863,0.522387,0.554874,0.164835,False
emb_temp,10,rollout_max,success_ever_strict,272,272,28,272,0.412563,0.587437,-,0.527649,0.565971,0.010989,0.524879,0.559577,0.003996,False
emb_temp,10,rollout_mean,success_ever_strict,272,272,28,272,0.429842,0.570158,-,0.527856,0.568138,0.044955,0.527785,0.569094,0.045954,False
emb_temp,11,A,success_ever_strict,272,272,28,141168,0.432704,0.567296,-,0.511769,0.530039,0.000999,0.51146,0.527146,0.000999,False
emb_temp,11,B,success_ever_strict,272,272,28,42432,0.462307,0.537693,-,0.520828,0.550402,0.151848,0.523234,0.556458,0.1998,False
emb_temp,11,rollout_max,success_ever_strict,272,272,28,272,0.409411,0.590589,-,0.527759,0.566821,0.005994,0.525057,0.560424,0.002997,False
emb_temp,11,rollout_mean,success_ever_strict,272,272,28,272,0.427872,0.572128,-,0.527931,0.567296,0.037962,0.528169,0.568883,0.045954,False
emb_temp,12,A,success_ever_strict,272,272,28,141168,0.434752,0.565248,-,0.511682,0.529864,0.000999,0.511341,0.526887,0.000999,False
emb_temp,12,B,success_ever_strict,272,272,28,42432,0.459898,0.540102,-,0.520712,0.551394,0.120879,0.522763,0.555138,0.167832,False
emb_temp,12,rollout_max,success_ever_strict,272,272,28,272,0.400856,0.599144,-,0.527591,0.567513,0.004995,0.526269,0.562222,0.001998,False
emb_temp,12,rollout_mean,success_ever_strict,272,272,28,272,0.428829,0.571171,-,0.527879,0.566283,0.037962,0.528145,0.568579,0.045954,False
emb_temp,13,A,success_ever_strict,272,272,28,141168,0.435074,0.564926,-,0.511529,0.529569,0.000999,0.511445,0.52713,0.000999,False
emb_temp,13,B,success_ever_strict,272,272,28,42432,0.462272,0.537728,-,0.520698,0.5508,0.152847,0.522882,0.555172,0.188811,False
emb_temp,13,rollout_max,success_ever_strict,272,272,28,272,0.400068,0.599932,-,0.527847,0.567684,0.004995,0.526567,0.563939,0.000999,False
emb_temp,13,rollout_mean,success_ever_strict,272,272,28,272,0.431699,0.568301,-,0.527969,0.566562,0.044955,0.527984,0.568591,0.051948,False
emb_temp,14,A,success_ever_strict,272,272,28,141168,0.435345,0.564655,-,0.511457,0.529543,0.000999,0.511276,0.526875,0.000999,False
emb_temp,14,B,success_ever_strict,272,272,28,42432,0.462128,0.537872,-,0.520689,0.551284,0.155844,0.523397,0.556421,0.196803,False
emb_temp,14,rollout_max,success_ever_strict,272,272,28,272,0.393764,0.606236,-,0.527689,0.569094,0.002997,0.525819,0.561949,0.000999,False
emb_temp,14,rollout_mean,success_ever_strict,272,272,28,272,0.428772,0.571228,-,0.527972,0.567234,0.038961,0.528534,0.570164,0.044955,False
emb_temp,15,A,success_ever_strict,272,272,28,141168,0.434536,0.565464,-,0.511472,0.529446,0.000999,0.511292,0.527106,0.000999,False
emb_temp,15,B,success_ever_strict,272,272,28,42432,0.460316,0.539684,-,0.520651,0.55113,0.126873,0.523128,0.555477,0.172827,False
emb_temp,15,rollout_max,success_ever_strict,272,272,28,272,0.390162,0.609838,-,0.527645,0.568188,0.001998,0.526067,0.562571,0.000999,False
emb_temp,15,rollout_mean,success_ever_strict,272,272,28,272,0.425227,0.574773,-,0.527998,0.567637,0.032967,0.528719,0.571062,0.037962,False
emb_temp,16,A,success_ever_strict,272,272,28,141168,0.43253,0.56747,-,0.511506,0.529264,0.000999,0.511629,0.528356,0.000999,False
emb_temp,16,B,success_ever_strict,272,272,28,42432,0.458336,0.541664,-,0.520679,0.55099,0.108891,0.522642,0.55439,0.142857,False
emb_temp,16,rollout_max,success_ever_strict,272,272,28,272,0.374796,0.625204,-,0.527833,0.568399,0.000999,0.527639,0.567648,0.000999,False
emb_temp,16,rollout_mean,success_ever_strict,272,272,28,272,0.422243,0.577757,-,0.528041,0.56666,0.026973,0.528406,0.569201,0.030969,False
emb_temp,17,A,success_ever_strict,272,272,28,141168,0.431676,0.568324,-,0.5115,0.529276,0.000999,0.511669,0.528425,0.000999,False
emb_temp,17,B,success_ever_strict,272,272,28,42432,0.456291,0.543709,-,0.520631,0.551726,0.094905,0.522576,0.554699,0.11988,False
emb_temp,17,rollout_max,success_ever_strict,272,272,28,272,0.359824,0.640176,-,0.52797,0.567625,0.000999,0.528079,0.567803,0.000999,False
emb_temp,17,rollout_mean,success_ever_strict,272,272,28,272,0.419092,0.580908,-,0.528077,0.565664,0.018981,0.528428,0.570386,0.026973,False
emb_temp,18,A,success_ever_strict,272,272,28,141168,0.432383,0.567617,-,0.511476,0.529226,0.000999,0.511582,0.528119,0.000999,False
emb_temp,18,B,success_ever_strict,272,272,28,42432,0.456755,0.543245,-,0.520598,0.551583,0.094905,0.522638,0.554742,0.124875,False
emb_temp,18,rollout_max,success_ever_strict,272,272,28,272,0.361569,0.638431,-,0.528016,0.567935,0.000999,0.527859,0.566612,0.000999,False
emb_temp,18,rollout_mean,success_ever_strict,272,272,28,272,0.422469,0.577531,-,0.528038,0.565841,0.028971,0.528754,0.571191,0.031968,False
emb_temp,19,A,success_ever_strict,272,272,28,141168,0.432328,0.567672,-,0.511492,0.529236,0.000999,0.511527,0.527862,0.000999,False
emb_temp,19,B,success_ever_strict,272,272,28,42432,0.456593,0.543407,-,0.520612,0.551827,0.094905,0.522727,0.554617,0.125874,False
emb_temp,19,rollout_max,success_ever_strict,272,272,28,272,0.358417,0.641583,-,0.527955,0.568309,0.000999,0.527518,0.567516,0.000999,False
emb_temp,19,rollout_mean,success_ever_strict,272,272,28,272,0.423819,0.576181,-,0.528021,0.566283,0.030969,0.528807,0.571149,0.032967,False
emb_temp,20,A,success_ever_strict,272,272,28,141168,0.432945,0.567055,-,0.511463,0.529083,0.000999,0.511449,0.527541,0.000999,False
emb_temp,20,B,success_ever_strict,272,272,28,42432,0.456877,0.543123,-,0.520593,0.551301,0.096903,0.522702,0.55461,0.127872,False
emb_temp,20,rollout_max,success_ever_strict,272,272,28,272,0.354928,0.645072,-,0.528046,0.569207,0.000999,0.527988,0.567665,0.000999,False
emb_temp,20,rollout_mean,success_ever_strict,272,272,28,272,0.425846,0.574154,-,0.528001,0.56639,0.033966,0.52888,0.570679,0.041958,False
emb_temp,21,A,success_ever_strict,272,272,28,141168,0.431826,0.568174,-,0.51138,0.529103,0.000999,0.511798,0.528744,0.000999,False
emb_temp,21,B,success_ever_strict,272,272,28,42432,0.455842,0.544158,-,0.520551,0.550848,0.092907,0.52219,0.554448,0.111888,False
emb_temp,21,rollout_max,success_ever_strict,272,272,28,272,0.348736,0.651264,-,0.528085,0.568757,0.000999,0.530707,0.574408,0.000999,False
emb_temp,21,rollout_mean,success_ever_strict,272,272,28,272,0.424439,0.575561,-,0.527984,0.567122,0.034965,0.528158,0.568534,0.032967,False
emb_temp,22,A,success_ever_strict,272,272,28,141168,0.430986,0.569014,-,0.511363,0.529065,0.000999,0.512185,0.529545,0.000999,False
emb_temp,22,B,success_ever_strict,272,272,28,42432,0.455136,0.544864,-,0.520534,0.550566,0.087912,0.521924,0.553845,0.103896,False
emb_temp,22,rollout_max,success_ever_strict,272,272,28,272,0.343277,0.656723,-,0.528034,0.567516,0.000999,0.531015,0.574717,0.000999,False
emb_temp,22,rollout_mean,success_ever_strict,272,272,28,272,0.423313,0.576687,-,0.52799,0.56726,0.031968,0.527912,0.568247,0.02997,False
emb_temp,23,A,success_ever_strict,272,272,28,141168,0.426657,0.573343,-,0.511303,0.528913,0.000999,0.51336,0.531591,0.000999,False
emb_temp,23,B,success_ever_strict,272,272,28,42432,0.450577,0.549423,-,0.520501,0.550837,0.060939,0.521182,0.552568,0.063936,False
emb_temp,23,rollout_max,success_ever_strict,272,272,28,272,0.327067,0.672933,-,0.527968,0.568146,0.000999,0.535492,0.580312,0.000999,False
emb_temp,23,rollout_mean,success_ever_strict,272,272,28,272,0.417797,0.582203,-,0.528027,0.566987,0.017982,0.527264,0.567029,0.018981,False
emb_temp,24,A,success_ever_strict,272,272,28,141168,0.423053,0.576947,-,0.511279,0.528758,0.000999,0.514446,0.53356,0.000999,False
emb_temp,24,B,success_ever_strict,272,272,28,42432,0.447358,0.552642,-,0.520474,0.550836,0.040959,0.520672,0.551189,0.045954,False
emb_temp,24,rollout_max,success_ever_strict,272,272,28,272,0.311701,0.688299,-,0.528071,0.569218,0.000999,0.537862,0.581843,0.000999,False
emb_temp,24,rollout_mean,success_ever_strict,272,272,28,272,0.413182,0.586818,-,0.528043,0.567009,0.00999,0.526977,0.565957,0.008991,False
emb_temp,25,A,success_ever_strict,272,272,28,141168,0.419753,0.580247,-,0.511297,0.52901,0.000999,0.515417,0.535057,0.000999,False
emb_temp,25,B,success_ever_strict,272,272,28,42432,0.443076,0.556924,-,0.520495,0.550765,0.022977,0.520251,0.55022,0.026973,False
emb_temp,25,rollout_max,success_ever_strict,272,272,28,272,0.307424,0.692576,-,0.527994,0.567214,0.000999,0.539648,0.584519,0.000999,False
emb_temp,25,rollout_mean,success_ever_strict,272,272,28,272,0.410199,0.589801,-,0.528135,0.567654,0.007992,0.526835,0.564102,0.008991,False
emb_temp,26,A,success_ever_strict,272,272,28,141168,0.418378,0.581622,-,0.511269,0.528764,0.000999,0.51584,0.535476,0.000999,False
